date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,day_of_week
2024-03-11,radiology,7,0,0.0,0,0,0,5526,0,5519,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.6,1:2,0,Monday
2024-03-12,pathology,19,0,0.0,0,0,0,10140,0,10124,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.8,1:4,0,Tuesday
2024-03-13,anesthesiology,43,0,0.0,0,0,0,16555,0,16537,0,0,0,0.0,0,0.0,0.0,0,0,0.0,16,1.0,1:4,0,Wednesday
2024-03-14,icu,12,0,0.0,144,34,20,0,0,0,0,15,48,0.31,0,0.13,0.0,13,0,0.0,20,0.8,1:2,Breathing Disorders,Thursday
2024-03-15,psychiatry,26,0,0.0,89,13,38,0,0,0,0,13,13,1.0,3,0.05,0.0,18,1,0.06,46,0.7,1:1,Accident,Friday
2024-03-16,physical_therapy,17,0,0.0,0,29,0,3984,0,3966,0,25,29,0.86,0,0.0,0.0,10,1,0.1,39,0.9,1:1,0,Saturday
2024-03-17,resp_therapy,14,0,0.0,0,19,0,6576,0,6566,0,35,35,1.0,0,0.0,0.0,19,1,0.05,24,0.5,1:1,0,Sunday
2024-03-18,nutrition_diet,37,0,0.0,0,0,0,9599,0,9593,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:4,0,Monday
2024-03-19,pharmacy,49,0,0.0,0,0,0,12707,0,12695,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.9,1:1,0,Tuesday
2024-03-20,laboratory,29,0,0.0,0,0,0,2866,0,2858,0,0,0,0.0,0,0.0,0.0,0,0,0.0,46,0.7,1:3,0,Wednesday
2024-03-21,infection_control,37,0,0.0,0,28,0,0,0,0,0,0,0,1.0,2,0.12,0.0,0,0,0.0,0,0.0,1:4,0,Thursday
2024-03-22,medical_records,46,0,0.0,0,0,0,19478,0,19475,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:2,0,Friday
2024-03-23,admin,25,0,0.0,0,0,0,13096,0,13081,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,Saturday
2024-03-24,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0,Sunday
2024-03-25,emergency,49,0,0.0,0,38,46,0,0,0,0,20,46,0.43,0,0.0,0.0,12,1,0.08,59,0.6,1:4,Joint Issues,Monday
2024-03-26,internal_med,22,0,0.0,140,7,31,0,0,0,0,19,23,0.83,4,0.18,0.0,18,1,0.06,30,0.6,1:4,Critical Care,Tuesday
2024-03-27,surgery,0,0,0.0,39,31,0,2153,0,2142,0,8,39,0.21,1,0.16,0.0,14,0,0.0,13,1.0,1:4,Imaging,Wednesday
2024-03-28,pediatric,29,0,0.0,89,22,43,0,0,0,0,29,29,1.0,3,0.05,0.0,14,0,0.0,48,0.7,1:2,Breathing Disorders,Thursday
2024-03-29,obgyn,10,10,1.0,23,9,48,0,0,0,0,44,72,0.61,0,0.11,0.1,11,0,0.0,53,0.9,1:1,Breathing Disorders,Friday
2024-03-30,cardio,47,13,0.28,98,36,15,0,0,0,0,16,65,0.25,4,0.18,0.2,12,1,0.08,42,0.9,1:3,Breathing Disorders,Saturday
2024-03-31,orthopedic,16,0,0.0,63,24,0,0,0,0,0,8,32,0.25,3,0.04,0.0,15,0,0.0,25,0.7,1:2,Prenatal,Sunday
2024-04-01,neurology,28,0,0.0,30,12,0,0,0,0,0,46,46,1.0,3,0.08,0.0,11,1,0.09,16,0.6,1:1,Cardiac Issues,Monday
2024-04-02,oncology,37,0,0.0,75,14,10,0,0,0,0,9,14,0.64,1,0.02,0.0,16,0,0.0,55,0.7,1:3,Cancer,Tuesday
2024-04-03,radiology,11,0,0.0,0,0,0,12884,0,12873,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,1.0,1:1,0,Wednesday
2024-04-04,pathology,25,0,0.0,0,0,0,6430,0,6415,0,0,0,0.0,0,0.0,0.0,0,0,0.0,55,0.8,1:4,0,Thursday
2024-04-05,anesthesiology,23,0,0.0,0,0,0,11662,0,11651,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.7,1:4,0,Friday
2024-04-06,icu,27,0,0.0,113,23,34,0,0,0,0,27,27,1.0,3,0.18,0.0,19,1,0.05,50,0.7,1:1,Elective Procedure,Saturday
2024-04-07,psychiatry,23,0,0.0,67,16,17,0,0,0,0,32,48,0.67,3,0.16,0.0,18,1,0.06,22,0.8,1:3,Critical Care,Sunday
2024-04-08,physical_therapy,28,0,0.0,0,11,0,19592,0,19589,0,34,34,1.0,0,0.0,0.0,13,1,0.08,29,0.6,1:1,0,Monday
2024-04-09,resp_therapy,44,0,0.0,0,1,0,12728,0,12718,0,48,48,1.0,0,0.0,0.0,11,1,0.09,56,0.9,1:2,0,Tuesday
2024-01-01,nutrition_diet,24,0,0.0,0,0,0,5358,0,5347,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:4,0,Monday
2024-01-02,pharmacy,9,0,0.0,0,0,0,3223,0,3217,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.8,1:3,0,Tuesday
2024-01-03,laboratory,12,0,0.0,0,0,0,2194,0,2176,0,0,0,0.0,0,0.0,0.0,0,0,0.0,32,0.8,1:3,0,Wednesday
2024-01-04,infection_control,9,0,0.0,0,12,0,0,0,0,0,0,0,1.0,0,0.04,0.0,0,0,0.0,0,0.0,1:2,0,Thursday
2024-01-05,medical_records,29,0,0.0,0,0,0,1237,0,1225,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:3,0,Friday
2024-01-06,admin,9,0,0.0,0,0,0,17129,0,17124,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,Saturday
2024-01-07,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0,Sunday
2024-01-08,emergency,47,24,0.51,0,38,47,0,0,0,0,12,74,0.16,0,0.0,0.0,16,1,0.06,24,0.6,1:1,Rehabilitation,Monday
2024-01-09,internal_med,31,0,0.0,62,20,9,0,0,0,0,20,20,1.0,2,0.02,0.0,16,0,0.0,53,0.8,1:2,Pre/Post Surgery,Tuesday
2024-01-10,surgery,0,0,0.0,22,31,0,6714,0,6712,0,27,31,0.87,4,0.06,0.0,11,1,0.09,37,0.9,1:1,Imaging,Wednesday
2024-01-11,pediatric,19,19,1.0,145,15,39,0,0,0,0,26,78,0.33,3,0.12,0.2,13,1,0.08,55,0.8,1:1,Elective Procedure,Thursday
2024-01-12,obgyn,39,19,0.49,78,8,20,0,0,0,0,12,39,0.31,2,0.17,0.5,14,0,0.0,11,0.6,1:4,Breathing Disorders,Friday
2024-01-13,cardio,34,0,0.0,135,33,17,0,0,0,0,6,33,0.18,4,0.08,0.0,13,0,0.0,43,0.8,1:1,Cardiac Issues,Saturday
2024-01-14,orthopedic,24,0,0.0,57,15,0,0,0,0,0,31,31,1.0,2,0.01,0.0,11,1,0.09,39,0.7,1:1,Critical Care,Sunday
2024-01-15,neurology,29,0,0.0,45,5,0,0,0,0,0,28,28,1.0,4,0.0,0.0,15,0,0.0,57,0.5,1:4,Mental Health,Monday
2024-01-16,oncology,19,0,0.0,89,26,36,0,0,0,0,27,41,0.66,3,0.02,0.0,15,1,0.07,44,0.6,1:4,Nervous System,Tuesday
2024-01-17,radiology,5,0,0.0,0,0,0,12749,0,12731,0,0,0,0.0,0,0.0,0.0,0,0,0.0,43,1.0,1:4,0,Wednesday
2024-01-18,pathology,29,0,0.0,0,0,0,19044,0,19041,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,0.9,1:1,0,Thursday
2024-01-19,anesthesiology,43,0,0.0,0,0,0,12325,0,12308,0,0,0,0.0,0,0.0,0.0,0,0,0.0,57,0.6,1:4,0,Friday
2024-01-20,icu,48,12,0.25,56,26,42,0,0,0,0,5,43,0.12,3,0.01,0.3,10,1,0.1,14,0.9,1:4,Nervous System,Saturday
2024-01-21,psychiatry,42,0,0.0,135,37,26,0,0,0,0,53,55,0.96,2,0.07,0.0,14,1,0.07,43,0.8,1:1,Cardiac Issues,Sunday
2024-01-22,physical_therapy,26,0,1.0,0,3,0,16443,0,16430,0,26,79,0.33,0,0.0,0.0,13,1,0.08,53,0.6,1:4,0,Monday
2024-01-23,resp_therapy,26,0,0.0,0,11,0,13013,0,12998,0,11,11,1.0,0,0.0,0.0,13,0,0.0,39,0.8,1:3,0,Tuesday
2024-01-24,nutrition_diet,12,0,0.0,0,0,0,19787,0,19779,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:3,0,Wednesday
2024-01-25,pharmacy,47,0,0.0,0,0,0,3778,0,3767,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.8,1:4,0,Thursday
2024-01-26,laboratory,9,0,0.0,0,0,0,18358,0,18342,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,0.6,1:4,0,Friday
2024-01-27,infection_control,46,0,0.0,0,10,0,0,0,0,0,0,0,1.0,3,0.07,0.0,0,0,0.0,0,0.0,1:3,0,Saturday
2024-01-28,medical_records,23,0,0.0,0,0,0,11030,0,11014,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:2,0,Sunday
2024-01-29,admin,17,0,0.0,0,0,0,13720,0,13711,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,Monday
2024-01-30,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,0,0,Tuesday
2024-01-31,emergency,36,0,0.0,0,27,34,0,0,0,0,17,38,0.45,0,0.0,0.0,15,1,0.07,56,0.6,1:2,Child Health,Wednesday
2024-02-01,internal_med,17,0,0.0,140,16,12,0,0,0,0,16,16,1.0,1,0.16,0.0,10,0,0.0,21,1.0,1:3,Elective Procedure,Thursday
2024-02-02,surgery,0,0,0.0,40,36,0,2816,0,2808,0,50,50,1.0,2,0.09,0.0,17,1,0.06,59,0.6,1:2,Chronic Illness,Friday
2024-02-03,pediatric,29,29,1.0,93,26,51,0,0,0,0,16,78,0.21,2,0.02,0.4,10,1,0.1,57,0.9,1:4,Critical Care,Saturday
2024-02-04,obgyn,46,0,0.0,146,39,46,0,0,0,0,35,39,0.9,0,0.19,0.0,11,0,0.0,12,0.6,1:3,Child Health,Sunday
2024-02-05,cardio,18,18,1.0,14,11,57,0,0,0,0,34,67,0.51,3,0.12,0.3,19,1,0.05,33,0.8,1:4,Joint Issues,Monday
2024-02-06,orthopedic,44,0,0.0,99,24,0,0,0,0,0,38,38,1.0,1,0.08,0.0,19,0,0.0,42,0.8,1:3,Prenatal,Tuesday
2024-02-07,neurology,40,0,0.0,52,23,0,0,0,0,0,23,23,1.0,2,0.06,0.0,12,1,0.08,34,0.7,1:4,Nervous System,Wednesday
2024-02-08,oncology,40,0,0.0,31,17,24,0,0,0,0,17,17,1.0,4,0.09,0.0,14,1,0.07,52,0.8,1:2,Critical Care,Thursday
2024-02-09,radiology,7,0,0.0,0,0,0,3468,0,3449,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.7,1:1,0,Friday
2024-02-10,pathology,41,0,0.0,0,0,0,3711,0,3693,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.9,1:3,0,Saturday
2024-02-11,anesthesiology,44,0,0.0,0,0,0,3622,0,3615,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.7,1:2,0,Sunday
2024-02-12,icu,30,0,0.0,107,36,54,0,0,0,0,41,48,0.85,2,0.03,0.0,10,1,0.1,18,0.5,1:4,Chronic Illness,Monday
2024-02-13,psychiatry,31,11,0.35,55,18,24,0,0,0,0,42,71,0.59,0,0.16,0.2,16,1,0.06,22,0.7,1:2,Joint Issues,Tuesday
2024-02-14,physical_therapy,46,0,0.0,0,30,0,15088,0,15070,0,23,45,0.51,0,0.0,0.0,10,0,0.0,52,0.9,1:1,0,Wednesday
2024-02-15,resp_therapy,8,0,1.0,0,18,0,16303,0,16285,0,17,55,0.31,0,0.0,0.0,10,0,0.0,28,0.8,1:1,0,Thursday
2024-02-16,nutrition_diet,30,0,0.0,0,0,0,19949,0,19947,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:1,0,Friday
2024-02-17,pharmacy,17,0,0.0,0,0,0,8084,0,8068,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,0.7,1:4,0,Saturday
2024-02-18,laboratory,47,0,0.0,0,0,0,8838,0,8827,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.6,1:4,0,Sunday
2024-02-19,infection_control,19,0,1.0,0,2,0,0,0,0,0,0,0,0.49,0,0.02,0.0,0,0,0.0,0,0.0,1:2,0,Monday
2024-02-20,medical_records,17,0,0.0,0,0,0,13211,0,13200,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:2,0,Tuesday
2024-02-21,admin,17,0,0.0,0,0,0,5894,0,5892,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,1:1,0,Wednesday
2024-02-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,0,0,Thursday
2024-02-23,emergency,41,0,0.0,0,20,10,0,0,0,0,68,76,0.89,0,0.0,0.0,18,0,0.0,59,0.8,1:4,Imaging,Friday
2024-02-24,internal_med,5,5,1.0,31,18,22,0,0,0,0,8,35,0.23,0,0.19,0.1,16,0,0.0,31,0.8,1:2,Chronic Illness,Saturday
2024-02-25,surgery,0,0,0.0,89,15,0,18046,0,18027,0,44,44,1.0,0,0.09,0.0,18,1,0.06,33,0.9,1:2,Lab Tests,Sunday
2024-02-26,pediatric,47,23,0.49,107,28,15,0,0,0,0,9,60,0.15,3,0.17,0.4,17,0,0.0,25,0.9,1:4,Cancer,Monday
2024-02-27,obgyn,14,7,0.5,145,6,21,0,0,0,0,18,31,0.58,2,0.16,0.2,10,1,0.1,55,0.6,1:1,Breathing Disorders,Tuesday
2024-02-28,cardio,8,0,0.0,52,33,9,0,0,0,0,59,73,0.81,4,0.08,0.0,16,1,0.06,36,0.9,1:2,Imaging,Wednesday
2024-02-29,orthopedic,25,0,0.0,90,8,0,0,0,0,0,49,49,1.0,1,0.18,0.0,15,1,0.07,32,1.0,1:4,Mental Health,Thursday
2024-03-01,neurology,28,0,0.0,71,25,0,0,0,0,0,11,25,0.44,4,0.13,0.0,19,0,0.0,25,0.7,1:2,Mental Health,Friday
2024-03-02,oncology,33,0,0.0,107,25,43,0,0,0,0,33,33,1.0,3,0.01,0.0,16,1,0.06,26,0.7,1:2,Breathing Disorders,Saturday
2024-03-03,radiology,30,0,0.0,0,0,0,19633,0,19631,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.7,1:4,0,Sunday
2024-03-04,pathology,37,0,0.0,0,0,0,7177,0,7163,0,0,0,0.0,0,0.0,0.0,0,0,0.0,53,0.6,1:4,0,Monday
2024-03-05,anesthesiology,43,0,0.0,0,0,0,5510,0,5492,0,0,0,0.0,0,0.0,0.0,0,0,0.0,55,0.9,1:4,0,Tuesday
2024-03-06,icu,47,8,0.17,103,22,10,0,0,0,0,47,77,0.61,4,0.19,0.1,19,1,0.05,45,1.0,1:1,Pre/Post Surgery,Wednesday
2024-03-07,psychiatry,19,19,1.0,125,2,6,0,0,0,0,12,51,0.24,1,0.11,0.4,17,1,0.06,28,0.9,1:1,Joint Issues,Thursday
2024-03-08,physical_therapy,39,0,0.0,0,6,0,18242,0,18236,0,43,43,1.0,0,0.0,0.0,14,1,0.07,55,0.8,1:3,0,Friday
2024-03-09,resp_therapy,26,0,0.0,0,13,0,12888,0,12870,0,35,35,1.0,0,0.0,0.0,17,0,0.0,47,0.9,1:2,0,Saturday
2024-03-10,nutrition_diet,24,0,0.0,0,0,0,6848,0,6831,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:1,0,Sunday
2024-03-11,pharmacy,7,0,0.0,0,0,0,9899,0,9894,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.6,1:3,0,Monday
2024-03-12,laboratory,12,0,0.0,0,0,0,1673,0,1658,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.8,1:3,0,Tuesday
2024-03-13,infection_control,8,0,0.0,0,19,0,0,0,0,0,0,0,1.0,4,0.14,0.0,0,0,0.0,0,0.0,1:3,0,Wednesday
2024-03-14,medical_records,49,0,0.0,0,0,0,15298,0,15285,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:3,0,Thursday
2024-03-15,admin,37,0,0.0,0,0,0,12035,0,12018,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:3,0,Friday
2024-03-16,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,0,0,Saturday
2024-03-17,emergency,29,27,0.93,0,3,18,0,0,0,0,29,59,0.49,0,0.0,0.0,19,1,0.05,50,0.5,1:3,Cardiac Issues,Sunday
2024-03-18,internal_med,6,6,1.0,148,1,43,0,0,0,0,29,52,0.56,1,0.2,0.1,14,1,0.07,13,0.8,1:4,Chronic Illness,Monday
2024-03-19,surgery,0,0,0.0,137,17,0,15585,0,15572,0,17,17,1.0,4,0.02,0.0,12,0,0.0,22,0.5,1:3,Child Health,Tuesday
2024-03-20,pediatric,31,31,1.0,118,39,14,0,0,0,0,8,78,0.1,1,0.14,0.4,13,1,0.08,12,0.6,1:2,Pre/Post Surgery,Wednesday
2024-03-21,obgyn,20,13,0.65,123,28,35,0,0,0,0,32,73,0.44,4,0.13,0.2,11,0,0.0,42,0.8,1:1,Mental Health,Thursday
2024-03-22,cardio,33,10,0.3,144,2,27,0,0,0,0,41,53,0.77,0,0.08,0.2,12,0,0.0,16,0.6,1:3,Cardiac Issues,Friday
2024-03-23,orthopedic,19,0,0.0,131,3,0,0,0,0,0,11,11,1.0,2,0.09,0.0,16,1,0.06,52,0.8,1:2,Chronic Illness,Saturday
2024-03-24,neurology,36,0,0.0,127,1,0,0,0,0,0,13,13,1.0,1,0.17,0.0,12,0,0.0,34,0.9,1:2,Child Health,Sunday
2024-03-25,oncology,15,15,1.0,67,30,28,0,0,0,0,9,74,0.12,3,0.06,0.2,12,1,0.08,30,0.8,1:3,Lab Tests,Monday
2024-03-26,radiology,15,0,0.0,0,0,0,16074,0,16060,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.8,1:2,0,Tuesday
2024-03-27,pathology,26,0,0.0,0,0,0,9771,0,9764,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.6,1:1,0,Wednesday
2024-03-28,anesthesiology,21,0,0.0,0,0,0,8284,0,8280,0,0,0,0.0,0,0.0,0.0,0,0,0.0,32,0.6,1:3,0,Thursday
2024-03-29,icu,5,0,0.0,44,12,44,0,0,0,0,20,20,1.0,3,0.07,0.0,11,0,0.0,17,0.8,1:4,Breathing Disorders,Friday
2024-03-30,psychiatry,26,0,0.0,131,33,51,0,0,0,0,45,45,1.0,1,0.08,0.0,12,1,0.08,25,0.7,1:1,Chronic Illness,Saturday
2024-03-31,physical_therapy,23,0,1.0,0,19,0,9935,0,9916,0,18,71,0.25,0,0.0,0.0,15,0,0.0,12,0.6,1:3,0,Sunday
2024-04-01,resp_therapy,15,0,0.0,0,19,0,19606,0,19590,0,7,19,0.37,0,0.0,0.0,11,1,0.09,56,0.9,1:2,0,Monday
2024-04-02,nutrition_diet,7,0,0.0,0,0,0,6380,0,6372,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:2,0,Tuesday
2024-04-03,pharmacy,19,0,0.0,0,0,0,4704,0,4686,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.8,1:3,0,Wednesday
2024-04-04,laboratory,6,0,0.0,0,0,0,6476,0,6467,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.8,1:1,0,Thursday
2024-04-05,infection_control,29,0,0.0,0,38,0,0,0,0,0,0,0,0.9,2,0.05,0.0,0,0,0.0,0,0.0,1:1,0,Friday
2024-04-06,medical_records,44,0,0.0,0,0,0,18205,0,18201,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,1:1,0,Saturday
2024-04-07,admin,30,0,0.0,0,0,0,10182,0,10165,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:3,0,Sunday
2024-04-08,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,0,0,Monday
2024-04-09,emergency,23,0,0.0,0,10,36,0,0,0,0,20,20,1.0,0,0.0,0.0,11,1,0.09,35,0.7,1:2,Joint Issues,Tuesday
2024-01-01,internal_med,18,18,1.0,90,10,34,0,0,0,0,15,72,0.21,3,0.18,0.2,13,1,0.08,41,0.6,1:1,Rehabilitation,Monday
2024-01-02,surgery,0,8,0.18,94,25,0,13461,0,13442,0,15,48,0.31,2,0.05,0.2,17,1,0.06,29,0.7,1:4,Mental Health,Tuesday
2024-01-03,pediatric,39,17,0.44,136,9,47,0,0,0,0,10,36,0.28,4,0.12,0.5,18,1,0.06,12,0.6,1:4,Breathing Disorders,Wednesday
2024-01-04,obgyn,44,0,0.0,50,37,55,0,0,0,0,33,60,0.55,3,0.04,0.0,11,0,0.0,34,0.8,1:4,Critical Care,Thursday
2024-01-05,cardio,14,0,0.0,42,11,21,0,0,0,0,40,40,1.0,4,0.07,0.0,12,0,0.0,53,0.9,1:4,Child Health,Friday
2024-01-06,orthopedic,32,0,0.0,13,13,0,0,0,0,0,26,26,1.0,3,0.15,0.0,14,1,0.07,19,1.0,1:1,Chronic Illness,Saturday
2024-01-07,neurology,15,0,0.0,26,17,0,0,0,0,0,26,35,0.74,0,0.06,0.0,12,0,0.0,55,0.7,1:4,Cardiac Issues,Sunday
2024-01-08,oncology,5,1,0.2,140,4,46,0,0,0,0,5,10,0.5,3,0.14,0.1,16,1,0.06,54,0.8,1:4,Joint Issues,Monday
2024-01-09,radiology,48,0,0.0,0,0,0,5433,0,5429,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,1.0,1:4,0,Tuesday
2024-01-10,pathology,18,0,0.0,0,0,0,6300,0,6297,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.5,1:1,0,Wednesday
2024-01-11,anesthesiology,18,0,0.0,0,0,0,3336,0,3317,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,0.9,1:1,0,Thursday
2024-01-12,icu,7,7,1.0,17,1,57,0,0,0,0,28,57,0.49,3,0.0,0.1,14,0,0.0,31,0.6,1:1,Rehabilitation,Friday
2024-01-13,psychiatry,35,35,1.0,26,12,20,0,0,0,0,8,78,0.1,2,0.02,0.4,13,0,0.0,42,0.8,1:2,Rehabilitation,Saturday
2024-01-14,physical_therapy,49,0,0.0,0,30,0,12444,0,12426,0,32,32,1.0,0,0.0,0.0,11,1,0.09,28,0.7,1:3,0,Sunday
2024-01-15,resp_therapy,34,0,0.0,0,15,0,18389,0,18373,0,13,15,0.87,0,0.0,0.0,15,0,0.0,40,0.6,1:4,0,Monday
2024-01-16,nutrition_diet,43,0,0.0,0,0,0,9604,0,9601,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:3,0,Tuesday
2024-01-17,pharmacy,31,0,0.0,0,0,0,6422,0,6405,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.9,1:4,0,Wednesday
2024-01-18,laboratory,12,0,0.0,0,0,0,15437,0,15427,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,1.0,1:4,0,Thursday
2024-01-19,infection_control,31,0,0.0,0,13,0,0,0,0,0,0,0,0.52,2,0.11,0.0,0,0,0.0,0,0.0,1:2,0,Friday
2024-01-20,medical_records,18,0,0.0,0,0,0,19501,0,19494,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:2,0,Saturday
2024-01-21,admin,9,0,0.0,0,0,0,18793,0,18778,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,Sunday
2024-01-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,0,0,Monday
2024-01-23,emergency,29,25,0.86,0,39,35,0,0,0,0,15,79,0.19,0,0.0,0.0,13,0,0.0,25,0.9,1:3,Breathing Disorders,Tuesday
2024-01-24,internal_med,26,7,0.27,34,15,29,0,0,0,0,43,65,0.66,0,0.2,0.1,11,1,0.09,10,0.5,1:2,Nervous System,Wednesday
2024-01-25,surgery,0,4,0.16,38,37,0,4674,0,4655,0,5,46,0.11,4,0.05,0.1,11,1,0.09,34,0.7,1:1,Joint Issues,Thursday
2024-01-26,pediatric,33,24,0.73,137,31,18,0,0,0,0,6,61,0.1,2,0.03,0.4,16,0,0.0,52,1.0,1:3,Prenatal,Friday
2024-01-27,obgyn,34,0,0.0,24,26,39,0,0,0,0,14,26,0.54,0,0.13,0.0,19,0,0.0,53,0.6,1:1,Chronic Illness,Saturday
2024-01-28,cardio,26,26,1.0,49,20,7,0,0,0,0,24,77,0.31,1,0.01,0.3,17,0,0.0,49,0.6,1:4,Joint Issues,Sunday
2024-01-29,orthopedic,36,12,0.33,73,26,0,0,0,0,0,28,66,0.42,3,0.05,0.2,14,1,0.07,34,0.8,1:1,Prenatal,Monday
2024-01-30,neurology,33,0,0.0,46,9,0,0,0,0,0,38,40,0.95,4,0.08,0.0,16,1,0.06,13,0.9,1:3,Imaging,Tuesday
2024-01-31,oncology,31,13,0.42,68,7,45,0,0,0,0,48,68,0.71,3,0.12,0.2,15,1,0.07,41,0.9,1:4,Prenatal,Wednesday
2024-02-01,radiology,12,0,0.0,0,0,0,5748,0,5735,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.6,1:1,0,Thursday
2024-02-02,pathology,30,0,0.0,0,0,0,15689,0,15682,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.7,1:3,0,Friday
2024-02-03,anesthesiology,22,0,0.0,0,0,0,5143,0,5136,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,1.0,1:4,0,Saturday
2024-02-04,icu,44,19,0.43,138,18,13,0,0,0,0,7,44,0.16,1,0.09,0.4,11,0,0.0,46,0.6,1:2,Cardiac Issues,Sunday
2024-02-05,psychiatry,8,0,0.0,40,6,19,0,0,0,0,22,22,1.0,3,0.07,0.0,19,1,0.05,16,1.0,1:3,Cancer,Monday
2024-02-06,physical_therapy,13,0,1.0,0,32,0,11064,0,11055,0,5,64,0.08,0,0.0,0.0,19,0,0.0,29,0.7,1:3,0,Tuesday
2024-02-07,resp_therapy,36,0,0.0,0,29,0,13420,0,13417,0,46,55,0.84,0,0.0,0.0,12,1,0.08,53,0.8,1:4,0,Wednesday
2024-02-08,nutrition_diet,25,0,0.0,0,0,0,13308,0,13302,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:4,0,Thursday
2024-02-09,pharmacy,46,0,0.0,0,0,0,13333,0,13327,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,0.7,1:4,0,Friday
2024-02-10,laboratory,12,0,0.0,0,0,0,6442,0,6426,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,0.9,1:1,0,Saturday
2024-02-11,infection_control,49,0,0.0,0,32,0,0,0,0,0,0,0,1.0,0,0.02,0.0,0,0,0.0,0,0.0,1:3,0,Sunday
